Customer_ID,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker,Default_On_Payment,Customer_ID,Status score,credit history score,Credit_Amount score,savings score,Years_At_Present_Employment score,Other_Debtors_Guarantors score,Current_Address_Yrs score,Job score,Property score,Score pondéré,Score pondéré binaire
103432,0 <= … < 10000,24,existing credits paid back duly till now,others,11328,… < 1000 USD,1 <= … < 4 years,2,male  single,co-applicant,3,"car or other, not in attribute 6",29,bank,own,2,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,No Default,103432,2,1,0,0,1,1,1,2,1,1.02,1
103433,… < 0 USD,6,critical account/other credits existing(not at this bank),furniture/equipment,1872,… < 1000 USD,unemployed,4,male  single,none,4,unknown / no property,36,none,for free,3,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103433,1,0,2,0,0,0,1,2,0,0.66,0
103434,no checking account,24,critical account/other credits existing(not at this bank),repairs,2058,… < 1000 USD,1 <= … < 4 years,4,male  divorced/separated,none,2,real estate,33,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103434,0,0,2,0,1,0,0,1,3,0.56,0
103435,… < 0 USD,9,existing credits paid back duly till now,furniture/equipment,2136,… < 1000 USD,1 <= … < 4 years,3,male  single,none,2,real estate,25,none,own,1,skilled employee / official,1,none,yes,Defaulted,103435,1,1,2,0,1,0,0,1,3,0.96,1
103436,0 <= … < 10000,12,existing credits paid back duly till now,radio/television,1484,unknown/ no savings account,1 <= … < 4 years,2,male  married/widowed,none,1,real estate,25,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103436,2,1,2,0,1,0,0,1,3,1.16,1
103437,no checking account,6,existing credits paid back duly till now,repairs,660,5000 <= … < 10000 USD,4 <= … < 7 years,2,male  married/widowed,none,4,real estate,23,none,rent,1,unskilled - resident,1,none,yes,Defaulted,103437,0,1,2,2,2,0,1,0,3,1.11,1
103438,no checking account,24,critical account/other credits existing(not at this bank),car (new),1287,.. >= 10000 USD,.. >= 7 years,4,female divorced/separated/married,none,4,real estate,37,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103438,0,0,2,3,3,0,1,1,3,1.16,1
103439,… < 0 USD,42,critical account/other credits existing(not at this bank),repairs,3394,… < 1000 USD,unemployed,4,male  single,co-applicant,4,"car or other, not in attribute 6",65,none,own,2,unemployed/ unskilled - non-resident,1,none,yes,Defaulted,103439,1,0,1,0,0,1,1,0,1,0.55,0
103440,… >= 10000 USD,12,all credits at this bank paid back duly,business,609,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,1,real estate,26,none,own,1,unemployed/ unskilled - non-resident,1,none,yes,No Default,103440,3,1,2,0,0,0,0,0,3,1.21,1
103441,no checking account,12,existing credits paid back duly till now,car (new),1884,… < 1000 USD,.. >= 7 years,4,male  single,none,4,"car or other, not in attribute 6",39,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103441,0,1,2,0,3,0,1,2,1,1.01,1
103442,… < 0 USD,12,existing credits paid back duly till now,furniture/equipment,1620,… < 1000 USD,1 <= … < 4 years,2,female divorced/separated/married,co-applicant,3,building society savings agreement/life insurance,30,none,own,1,skilled employee / official,1,none,yes,Defaulted,103442,1,1,2,0,1,1,1,1,2,1.08,1
103443,0 <= … < 10000,20,delay in paying off in the past,others,2629,… < 1000 USD,1 <= … < 4 years,2,male  single,none,3,"car or other, not in attribute 6",29,bank,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103443,2,0,2,0,1,0,1,1,1,0.96,1
103444,no checking account,12,existing credits paid back duly till now,education,719,… < 1000 USD,.. >= 7 years,4,male  single,none,4,"car or other, not in attribute 6",41,bank,own,1,unskilled - resident,2,none,yes,No Default,103444,0,1,2,0,3,0,1,0,1,0.91,1
103445,0 <= … < 10000,48,critical account/other credits existing(not at this bank),furniture/equipment,5096,… < 1000 USD,1 <= … < 4 years,2,female divorced/separated/married,none,3,"car or other, not in attribute 6",30,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,No Default,103445,2,0,1,0,1,0,1,2,1,0.88,0
103446,no checking account,9,critical account/other credits existing(not at this bank),education,1244,unknown/ no savings account,.. >= 7 years,4,female divorced/separated/married,none,4,building society savings agreement/life insurance,41,none,rent,2,unskilled - resident,1,none,yes,Defaulted,103446,0,0,2,0,3,0,1,0,2,0.76,0
103447,… < 0 USD,36,existing credits paid back duly till now,car (new),1842,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,4,"car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103447,1,1,2,0,0,0,1,1,1,0.86,0
103448,0 <= … < 10000,7,existing credits paid back duly till now,radio/television,2576,… < 1000 USD,1 <= … < 4 years,2,male  single,guarantor,2,real estate,35,none,own,1,skilled employee / official,1,none,yes,Defaulted,103448,2,1,2,0,1,2,0,1,3,1.30,1
103449,… >= 10000 USD,12,existing credits paid back duly till now,furniture/equipment,1424,unknown/ no savings account,.. >= 7 years,3,female divorced/separated/married,none,4,real estate,55,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103449,3,1,2,0,3,0,1,2,3,1.71,1
103450,0 <= … < 10000,15,delay in paying off in the past,repairs,1512,.. >= 10000 USD,1 <= … < 4 years,3,male  married/widowed,none,3,building society savings agreement/life insurance,61,stores,own,2,skilled employee / official,1,none,yes,No Default,103450,2,0,2,3,1,0,1,1,2,1.31,1
103451,no checking account,36,critical account/other credits existing(not at this bank),car (used),11054,unknown/ no savings account,1 <= … < 4 years,4,male  single,none,2,"car or other, not in attribute 6",30,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103451,0,0,0,0,1,0,0,2,1,0.25,0
103452,no checking account,6,existing credits paid back duly till now,radio/television,518,… < 1000 USD,1 <= … < 4 years,3,female divorced/separated/married,none,1,real estate,29,none,own,1,skilled employee / official,1,none,yes,Defaulted,103452,0,1,2,0,1,0,0,1,3,0.76,0
103453,no checking account,12,no credits taken/all credits paid back duly,furniture/equipment,2759,… < 1000 USD,.. >= 7 years,2,male  single,none,4,building society savings agreement/life insurance,34,none,own,2,skilled employee / official,1,none,yes,Defaulted,103453,0,2,2,0,3,0,1,1,2,1.21,1
103454,no checking account,24,existing credits paid back duly till now,car (used),2670,… < 1000 USD,.. >= 7 years,4,male  single,none,4,"car or other, not in attribute 6",35,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103454,0,1,2,0,3,0,1,2,1,1.01,1
103455,… < 0 USD,24,existing credits paid back duly till now,car (new),4817,… < 1000 USD,4 <= … < 7 years,2,male  single,co-applicant,3,building society savings agreement/life insurance,31,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103455,1,1,1,0,2,1,1,1,2,1.05,1
103456,no checking account,24,existing credits paid back duly till now,car (used),2679,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,1,unknown / no property,29,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103456,0,1,2,0,0,0,0,2,0,0.56,0
103457,… < 0 USD,11,critical account/other credits existing(not at this bank),car (new),3905,… < 1000 USD,1 <= … < 4 years,2,male  single,none,2,real estate,36,none,rent,2,skilled employee / official,2,none,yes,Defaulted,103457,1,0,1,0,1,0,0,1,3,0.63,0
103458,… < 0 USD,12,existing credits paid back duly till now,car (used),3386,… < 1000 USD,.. >= 7 years,3,male  single,none,4,unknown / no property,35,none,for free,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103458,1,1,1,0,3,0,1,1,0,0.98,1
103459,… < 0 USD,6,existing credits paid back duly till now,domestic appliances,343,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,1,real estate,27,none,own,1,skilled employee / official,1,none,yes,Defaulted,103459,1,1,2,0,0,0,0,1,3,0.86,0
103460,no checking account,18,existing credits paid back duly till now,radio/television,4594,… < 1000 USD,… < 1 year,3,male  single,none,2,"car or other, not in attribute 6",32,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103460,0,1,1,0,0,0,0,1,1,0.43,0
103461,… < 0 USD,36,existing credits paid back duly till now,furniture/equipment,3620,… < 1000 USD,1 <= … < 4 years,1,male  single,guarantor,2,building society savings agreement/life insurance,37,none,own,1,skilled employee / official,2,none,yes,Defaulted,103461,1,1,1,0,1,2,0,1,2,0.92,1
103462,… < 0 USD,15,existing credits paid back duly till now,car (new),1721,… < 1000 USD,… < 1 year,2,male  single,none,3,real estate,36,none,own,1,skilled employee / official,1,none,yes,Defaulted,103462,1,1,2,0,0,0,1,1,3,0.96,1
103463,0 <= … < 10000,12,existing credits paid back duly till now,furniture/equipment,3017,… < 1000 USD,… < 1 year,3,female divorced/separated/married,none,1,real estate,34,none,rent,1,management/ self-employed/highly qualified employee/ officer,1,none,yes,Defaulted,103463,2,1,1,0,0,0,0,2,3,0.98,1
103464,0 <= … < 10000,12,existing credits paid back duly till now,retraining,754,unknown/ no savings account,.. >= 7 years,4,male  single,none,4,building society savings agreement/life insurance,38,none,own,2,skilled employee / official,1,none,yes,Defaulted,103464,2,1,2,0,3,0,1,1,2,1.41,1
103465,no checking account,18,existing credits paid back duly till now,business,1950,… < 1000 USD,4 <= … < 7 years,4,male  single,none,1,"car or other, not in attribute 6",34,stores,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103465,0,1,2,0,2,0,0,1,1,0.76,0
103466,… < 0 USD,24,existing credits paid back duly till now,car (used),2924,… < 1000 USD,1 <= … < 4 years,3,male  single,guarantor,4,unknown / no property,63,bank,own,1,skilled employee / official,2,"yes, registered under the customer’s name",yes,Defaulted,103466,1,1,2,0,1,2,1,1,0,1.05,1
103467,… < 0 USD,24,delay in paying off in the past,radio/television,1659,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,2,"car or other, not in attribute 6",29,none,rent,1,unskilled - resident,1,"yes, registered under the customer’s name",yes,No Default,103467,1,0,2,0,0,0,0,0,1,0.51,0
103468,no checking account,48,delay in paying off in the past,radio/television,7238,unknown/ no savings account,.. >= 7 years,3,male  single,none,3,"car or other, not in attribute 6",32,bank,own,2,skilled employee / official,2,none,yes,Defaulted,103468,0,0,1,0,3,0,1,1,1,0.63,0
103469,no checking account,33,delay in paying off in the past,business,2764,… < 1000 USD,1 <= … < 4 years,2,female divorced/separated/married,none,2,"car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103469,0,0,2,0,1,0,0,1,1,0.46,0
103470,no checking account,24,delay in paying off in the past,car (used),4679,… < 1000 USD,4 <= … < 7 years,3,male  single,none,3,"car or other, not in attribute 6",35,none,own,2,unskilled - resident,1,"yes, registered under the customer’s name",yes,Defaulted,103470,0,0,1,0,2,0,1,0,1,0.48,0
103471,0 <= … < 10000,24,existing credits paid back duly till now,radio/television,3092,1000 <= … < 5000 USD,… < 1 year,3,male  married/widowed,none,2,"car or other, not in attribute 6",22,none,rent,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103471,2,1,1,1,0,0,0,1,1,0.93,1
103472,… < 0 USD,6,existing credits paid back duly till now,education,448,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,4,building society savings agreement/life insurance,23,none,own,1,skilled employee / official,1,none,yes,No Default,103472,1,1,2,0,0,0,1,1,2,0.91,1
103473,… < 0 USD,9,existing credits paid back duly till now,car (new),654,… < 1000 USD,1 <= … < 4 years,4,male  single,none,3,"car or other, not in attribute 6",28,none,own,1,unskilled - resident,1,none,yes,No Default,103473,1,1,2,0,1,0,1,0,1,0.91,1
103474,no checking account,6,existing credits paid back duly till now,retraining,1238,unknown/ no savings account,unemployed,4,male  single,none,4,building society savings agreement/life insurance,36,none,own,1,management/ self-employed/highly qualified employee/ officer,2,"yes, registered under the customer’s name",yes,Defaulted,103474,0,1,2,0,0,0,1,2,2,0.76,0
103475,0 <= … < 10000,18,critical account/other credits existing(not at this bank),radio/television,1245,… < 1000 USD,1 <= … < 4 years,4,male  married/widowed,none,2,"car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,none,yes,No Default,103475,2,0,2,0,1,0,0,1,1,0.86,0
103476,… < 0 USD,18,no credits taken/all credits paid back duly,furniture/equipment,3114,… < 1000 USD,… < 1 year,1,female divorced/separated/married,none,4,building society savings agreement/life insurance,26,none,rent,1,skilled employee / official,1,none,yes,No Default,103476,1,2,1,0,0,0,1,1,2,0.98,1
103477,no checking account,39,existing credits paid back duly till now,car (used),2569,5000 <= … < 10000 USD,1 <= … < 4 years,4,male  single,none,4,"car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,Defaulted,103477,0,1,2,2,1,0,1,1,1,0.96,1
103478,… >= 10000 USD,24,existing credits paid back duly till now,radio/television,5152,… < 1000 USD,4 <= … < 7 years,4,male  single,none,2,"car or other, not in attribute 6",25,bank,own,1,skilled employee / official,1,none,yes,Defaulted,103478,3,1,1,0,2,0,0,1,1,1.23,1
103479,0 <= … < 10000,12,existing credits paid back duly till now,business,1037,1000 <= … < 5000 USD,4 <= … < 7 years,3,male  single,none,4,real estate,39,none,own,1,unskilled - resident,1,none,yes,Defaulted,103479,2,1,2,1,2,0,1,0,3,1.41,1
103480,… < 0 USD,15,critical account/other credits existing(not at this bank),furniture/equipment,1478,… < 1000 USD,.. >= 7 years,4,male  single,none,4,"car or other, not in attribute 6",44,none,own,2,skilled employee / official,2,"yes, registered under the customer’s name",yes,Defaulted,103480,1,0,2,0,3,0,1,1,1,0.96,1
103481,0 <= … < 10000,12,critical account/other credits existing(not at this bank),radio/television,3573,… < 1000 USD,1 <= … < 4 years,1,female divorced/separated/married,none,1,real estate,23,none,own,1,unskilled - resident,1,none,yes,Defaulted,103481,2,0,1,0,1,0,0,0,3,0.78,0
103482,0 <= … < 10000,24,existing credits paid back duly till now,car (new),1201,… < 1000 USD,… < 1 year,4,male  single,none,1,building society savings agreement/life insurance,26,none,own,1,skilled employee / official,1,none,yes,Defaulted,103482,2,1,2,0,0,0,0,1,2,1.01,1
103483,… < 0 USD,30,existing credits paid back duly till now,furniture/equipment,3622,.. >= 10000 USD,.. >= 7 years,4,female divorced/separated/married,none,4,building society savings agreement/life insurance,57,none,rent,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103483,1,1,1,3,3,0,1,1,2,1.38,1
103484,no checking account,15,delay in paying off in the past,furniture/equipment,960,.. >= 10000 USD,4 <= … < 7 years,3,female divorced/separated/married,none,2,building society savings agreement/life insurance,30,none,own,2,skilled employee / official,1,none,yes,Defaulted,103484,0,0,2,3,2,0,0,1,2,0.91,1
103485,no checking account,12,critical account/other credits existing(not at this bank),car (new),1163,5000 <= … < 10000 USD,1 <= … < 4 years,4,male  single,none,4,real estate,44,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103485,0,0,2,2,1,0,1,1,3,0.86,0
103486,0 <= … < 10000,6,delay in paying off in the past,car (new),1209,… < 1000 USD,unemployed,4,male  single,none,4,building society savings agreement/life insurance,47,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,No Default,103486,2,0,2,0,0,0,1,2,2,0.96,1
103487,no checking account,12,existing credits paid back duly till now,radio/television,3077,… < 1000 USD,1 <= … < 4 years,2,male  single,none,4,"car or other, not in attribute 6",52,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103487,0,1,1,0,1,0,1,1,1,0.63,0
103488,no checking account,24,existing credits paid back duly till now,car (new),3757,… < 1000 USD,.. >= 7 years,4,female divorced/separated/married,co-applicant,4,unknown / no property,62,none,for free,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103488,0,1,1,0,3,1,1,1,0,0.85,0
103489,no checking account,10,existing credits paid back duly till now,car (new),1418,1000 <= … < 5000 USD,1 <= … < 4 years,3,male  single,none,2,real estate,35,none,rent,1,unskilled - resident,1,none,no,Defaulted,103489,0,1,2,1,1,0,0,0,3,0.81,0
103490,no checking account,6,existing credits paid back duly till now,car (new),3518,… < 1000 USD,1 <= … < 4 years,2,male  single,guarantor,3,building society savings agreement/life insurance,26,none,rent,1,skilled employee / official,1,none,yes,Defaulted,103490,0,1,1,0,1,2,1,1,2,0.82,0
103491,no checking account,12,critical account/other credits existing(not at this bank),radio/television,1934,… < 1000 USD,.. >= 7 years,2,male  single,none,2,unknown / no property,26,none,own,2,skilled employee / official,1,none,yes,Defaulted,103491,0,0,2,0,3,0,0,1,0,0.61,0
103492,0 <= … < 10000,27,no credits taken/all credits paid back duly,business,8318,… < 1000 USD,.. >= 7 years,2,female divorced/separated/married,none,4,unknown / no property,42,none,for free,2,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,No Default,103492,2,2,1,0,3,0,1,2,0,1.43,1
103493,no checking account,6,critical account/other credits existing(not at this bank),radio/television,1237,1000 <= … < 5000 USD,1 <= … < 4 years,1,female divorced/separated/married,none,1,building society savings agreement/life insurance,27,none,own,2,skilled employee / official,1,none,yes,Defaulted,103493,0,0,2,1,1,0,0,1,2,0.61,0
103494,0 <= … < 10000,6,existing credits paid back duly till now,radio/television,368,unknown/ no savings account,.. >= 7 years,4,male  single,none,4,building society savings agreement/life insurance,38,none,own,1,skilled employee / official,1,none,yes,Defaulted,103494,2,1,2,0,3,0,1,1,2,1.41,1
103495,… < 0 USD,12,critical account/other credits existing(not at this bank),car (new),2122,… < 1000 USD,1 <= … < 4 years,3,male  single,none,2,real estate,39,none,rent,2,unskilled - resident,2,none,no,Defaulted,103495,1,0,2,0,1,0,0,0,3,0.71,0
103496,… < 0 USD,24,existing credits paid back duly till now,furniture/equipment,2996,unknown/ no savings account,1 <= … < 4 years,2,male  married/widowed,none,4,"car or other, not in attribute 6",20,none,own,1,skilled employee / official,1,none,yes,No Default,103496,1,1,2,0,1,0,1,1,1,0.96,1
103497,0 <= … < 10000,36,existing credits paid back duly till now,furniture/equipment,9034,1000 <= … < 5000 USD,… < 1 year,4,male  single,co-applicant,1,unknown / no property,29,none,rent,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,No Default,103497,2,1,1,1,0,1,0,2,0,1.00,1
103498,no checking account,24,critical account/other credits existing(not at this bank),furniture/equipment,1585,… < 1000 USD,4 <= … < 7 years,4,male  single,none,3,building society savings agreement/life insurance,40,none,own,2,skilled employee / official,1,none,yes,Defaulted,103498,0,0,2,0,2,0,1,1,2,0.71,0
103499,0 <= … < 10000,18,existing credits paid back duly till now,radio/television,1301,… < 1000 USD,.. >= 7 years,4,male  married/widowed,guarantor,2,real estate,32,none,own,1,unskilled - resident,1,none,yes,Defaulted,103499,2,1,2,0,3,2,0,0,3,1.45,1
103500,… >= 10000 USD,6,critical account/other credits existing(not at this bank),car (new),1323,1000 <= … < 5000 USD,.. >= 7 years,2,male  divorced/separated,none,4,"car or other, not in attribute 6",28,none,own,2,skilled employee / official,2,"yes, registered under the customer’s name",yes,Defaulted,103500,3,0,2,1,3,0,1,1,1,1.46,1
103501,… < 0 USD,24,existing credits paid back duly till now,car (new),3123,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,1,building society savings agreement/life insurance,27,none,own,1,skilled employee / official,1,none,yes,No Default,103501,1,1,1,0,0,0,0,1,2,0.68,0
103502,… < 0 USD,36,existing credits paid back duly till now,car (used),5493,… < 1000 USD,.. >= 7 years,2,male  single,none,4,unknown / no property,42,none,for free,1,skilled employee / official,2,none,yes,Defaulted,103502,1,1,1,0,3,0,1,1,0,0.98,1
103503,… >= 10000 USD,9,existing credits paid back duly till now,radio/television,1126,1000 <= … < 5000 USD,.. >= 7 years,2,male  divorced/separated,none,4,real estate,49,none,own,1,skilled employee / official,1,none,yes,Defaulted,103503,3,1,2,1,3,0,1,1,3,1.76,1
103504,0 <= … < 10000,24,critical account/other credits existing(not at this bank),radio/television,1216,1000 <= … < 5000 USD,… < 1 year,4,male  single,none,4,unknown / no property,38,bank,own,2,skilled employee / official,2,none,yes,No Default,103504,2,0,2,1,0,0,1,1,0,0.91,1
103505,… < 0 USD,24,existing credits paid back duly till now,car (new),1207,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,4,building society savings agreement/life insurance,24,none,rent,1,skilled employee / official,1,none,yes,No Default,103505,1,1,2,0,0,0,1,1,2,0.91,1
103506,no checking account,10,existing credits paid back duly till now,car (new),1309,unknown/ no savings account,1 <= … < 4 years,4,male  single,guarantor,4,building society savings agreement/life insurance,27,none,own,1,unskilled - resident,1,none,yes,No Default,103506,0,1,2,0,1,2,1,0,2,0.90,0
103507,… >= 10000 USD,15,critical account/other credits existing(not at this bank),car (used),2360,5000 <= … < 10000 USD,1 <= … < 4 years,2,male  single,none,2,"car or other, not in attribute 6",36,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103507,3,0,2,2,1,0,0,1,1,1.26,1
103508,0 <= … < 10000,15,all credits at this bank paid back duly,car (new),6850,1000 <= … < 5000 USD,unemployed,1,male  single,none,2,building society savings agreement/life insurance,34,none,own,1,management/ self-employed/highly qualified employee/ officer,2,"yes, registered under the customer’s name",yes,No Default,103508,2,1,1,1,0,0,0,2,2,1.03,1
103509,no checking account,24,existing credits paid back duly till now,radio/television,1413,… < 1000 USD,1 <= … < 4 years,4,male  married/widowed,none,2,building society savings agreement/life insurance,28,none,own,1,skilled employee / official,1,none,yes,Defaulted,103509,0,1,2,0,1,0,0,1,2,0.71,0
103510,no checking account,39,existing credits paid back duly till now,car (used),8588,1000 <= … < 5000 USD,.. >= 7 years,4,male  single,none,2,"car or other, not in attribute 6",45,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103510,0,1,1,1,3,0,0,2,1,0.88,0
103511,… < 0 USD,12,existing credits paid back duly till now,car (new),759,… < 1000 USD,4 <= … < 7 years,4,male  single,none,2,real estate,26,none,own,1,skilled employee / official,1,none,yes,No Default,103511,1,1,2,0,2,0,0,1,3,1.06,1
103512,no checking account,36,existing credits paid back duly till now,car (used),4686,… < 1000 USD,1 <= … < 4 years,2,male  single,none,2,unknown / no property,32,none,for free,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103512,0,1,1,0,1,0,0,2,0,0.53,0
103513,… >= 10000 USD,15,existing credits paid back duly till now,business,2687,… < 1000 USD,4 <= … < 7 years,2,male  single,none,4,building society savings agreement/life insurance,26,none,rent,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103513,3,1,2,0,2,0,1,1,2,1.51,1
103514,0 <= … < 10000,12,delay in paying off in the past,radio/television,585,… < 1000 USD,1 <= … < 4 years,4,male  married/widowed,co-applicant,4,real estate,20,none,rent,2,skilled employee / official,1,none,yes,Defaulted,103514,2,0,2,0,1,1,1,1,3,1.13,1
103515,no checking account,24,existing credits paid back duly till now,car (new),2255,unknown/ no savings account,… < 1 year,4,male  single,none,1,building society savings agreement/life insurance,54,none,own,1,skilled employee / official,1,none,yes,Defaulted,103515,0,1,2,0,0,0,0,1,2,0.61,0
103516,… < 0 USD,6,critical account/other credits existing(not at this bank),car (new),609,… < 1000 USD,4 <= … < 7 years,4,female divorced/separated/married,none,3,building society savings agreement/life insurance,37,none,own,2,skilled employee / official,1,none,no,Defaulted,103516,1,0,2,0,2,0,1,1,2,0.91,1
103517,… < 0 USD,6,critical account/other credits existing(not at this bank),car (new),1361,… < 1000 USD,… < 1 year,2,male  single,none,4,real estate,40,none,own,1,unskilled - resident,2,none,no,Defaulted,103517,1,0,2,0,0,0,1,0,3,0.71,0
103518,no checking account,36,critical account/other credits existing(not at this bank),furniture/equipment,7127,… < 1000 USD,… < 1 year,2,female divorced/separated/married,none,4,building society savings agreement/life insurance,23,none,rent,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103518,0,0,1,0,0,0,1,1,2,0.38,0
103519,… < 0 USD,6,existing credits paid back duly till now,car (new),1203,1000 <= … < 5000 USD,.. >= 7 years,3,male  single,none,2,building society savings agreement/life insurance,43,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103519,1,1,2,1,3,0,0,1,2,1.21,1
103520,no checking account,6,critical account/other credits existing(not at this bank),radio/television,700,unknown/ no savings account,.. >= 7 years,4,male  single,none,4,unknown / no property,36,none,for free,2,skilled employee / official,1,none,yes,Defaulted,103520,0,0,2,0,3,0,1,1,0,0.71,0
103521,no checking account,24,critical account/other credits existing(not at this bank),repairs,5507,… < 1000 USD,.. >= 7 years,3,male  single,none,4,unknown / no property,44,none,for free,2,skilled employee / official,1,none,yes,Defaulted,103521,0,0,1,0,3,0,1,1,0,0.58,0
103522,… < 0 USD,18,existing credits paid back duly till now,radio/television,3190,… < 1000 USD,1 <= … < 4 years,2,female divorced/separated/married,none,2,real estate,24,none,own,1,skilled employee / official,1,none,yes,No Default,103522,1,1,1,0,1,0,0,1,3,0.83,0
103523,… < 0 USD,48,no credits taken/all credits paid back duly,furniture/equipment,7119,… < 1000 USD,1 <= … < 4 years,3,male  single,none,4,unknown / no property,53,none,for free,2,skilled employee / official,2,none,yes,No Default,103523,1,2,1,0,1,0,1,1,0,0.98,1
103524,no checking account,24,existing credits paid back duly till now,car (used),3488,1000 <= … < 5000 USD,4 <= … < 7 years,3,female divorced/separated/married,none,4,"car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,none,yes,Defaulted,103524,0,1,1,1,2,0,1,1,1,0.83,0
103525,0 <= … < 10000,18,existing credits paid back duly till now,radio/television,1113,… < 1000 USD,1 <= … < 4 years,4,female divorced/separated/married,guarantor,4,real estate,26,none,own,1,unskilled - resident,2,none,yes,Defaulted,103525,2,1,2,0,1,2,1,0,3,1.35,1
103526,0 <= … < 10000,26,existing credits paid back duly till now,car (used),7966,… < 1000 USD,… < 1 year,2,male  single,none,3,"car or other, not in attribute 6",30,none,own,2,skilled employee / official,1,none,yes,Defaulted,103526,2,1,1,0,0,0,1,1,1,0.93,1
103527,no checking account,15,critical account/other credits existing(not at this bank),education,1532,1000 <= … < 5000 USD,1 <= … < 4 years,4,female divorced/separated/married,none,3,"car or other, not in attribute 6",31,none,own,1,skilled employee / official,1,none,yes,Defaulted,103527,0,0,2,1,1,0,1,1,1,0.66,0
103528,no checking account,4,critical account/other credits existing(not at this bank),radio/television,1503,… < 1000 USD,4 <= … < 7 years,2,male  single,none,1,real estate,42,none,own,2,unskilled - resident,2,none,yes,Defaulted,103528,0,0,2,0,2,0,0,0,3,0.61,0
103529,… < 0 USD,36,existing credits paid back duly till now,radio/television,2302,… < 1000 USD,1 <= … < 4 years,4,male  divorced/separated,none,4,"car or other, not in attribute 6",31,none,rent,1,skilled employee / official,1,none,yes,No Default,103529,1,1,2,0,1,0,1,1,1,0.96,1
103530,… < 0 USD,6,existing credits paid back duly till now,car (new),662,… < 1000 USD,… < 1 year,3,male  single,none,4,real estate,41,none,own,1,unskilled - resident,2,"yes, registered under the customer’s name",yes,Defaulted,103530,1,1,2,0,0,0,1,0,3,0.91,1
